tac,brandmodel,manufacturer,frequencies_band,radiointerface,brandname,modelname,os,chipnfc,chipbluetooth,chipwlan,devicetype,removableuicc,removableeuicc,nonremovableuicc,nonremovableeuicc,deviceatlasid,standardisedfull,standardised_device_model,standardisedmarketing,interlmodel,allocationdate,countrycode,fixedcode,manufacturercode,year_released,mobile_device,hardwaretype,touchscreen,screenwidth,screenheight,diagolscreensize,displayppi,devicepixelratio,screencolordepth,nfc,camera,ismobilephone,istablet,isereader,isgamesconsole,istv,issettupbox,ismediaplayer,chipsetvendor,chipset,chipsetmodel,cpu,cpu_cores,cpu_maximum_frequency,gpu,sim_slots,sim_size,interl_storage_capacity,expandable_storage,total_ram,os_me,os_version,os_android,os_bada,os_ios,os_rim,os_symbian,os_windows_mobile,os_windows_phone,os_windows_rt,os_web_os,browser_me,browser_version,browser_rendering_engine,markup_xhtml_basic_1v0,markup_xhtml_mp_1v0,markup_xhtml_mp_1v1,markup_xhtml_mp_1v2,markup_wml1,vcard_download,image__gif87,image__gif89a,image__jpg,image__png,uri_scheme_tel,uri_scheme_sms,uri_scheme_sms_to,cookie,https,memory_limit_markup,memory_limit_embedded_media,memory_limit_download,flash_capable,js_support_basic_java_script,js_modify_dom,js_modify_css,js_support_events,js_support_event_listener,js_xhr,js_support_console_log,js_json,supports_client_side,csd,hscsd,gprs,edge,hsdpa,umts,hspa,lte,lte_category,lte_advanced,volte,wifi,vowifi,html_audio,html_canvas,html_inline_svg,html_svg,html_video,css_animations,css_columns,css_transforms,css_transitions,js_application_cache,js_geo_location,js_indexeddb,js_local_storage,js_session_storage,js_web_gl,js_web_sockets,js_web_sql_database,js_web_workers,js_device_orientation,js_device_motion,js_touch_events,js_query_selector,wmv,midi_monophonic,midi_polyphonic,amr,mp3,aac
35209707,Apple iPhone 6S (A1691),Apple Inc,"LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,CDMA2000,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,TD-SCDMA,1 UICC",CDMA,Apple,iPhone 6S (A1691),iOS,Y,Y,Y,Smartphone,1 UICC,Not Known,Not Known,Not Known,10357539,Apple iPhone 6S,iPhone 6S A1691,iPhone 6S,Apple iPhone 6S (A1691),2015-07-07 00:00:00.000,310,MANU,205157,2015,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A9,APL0898/APL1022,Twister,2,1800,PowerVR GT7600,1,no,16/64/128,0,2048,iOS,9,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,0,,,,1,1
35209807,Apple iPhone 6S (A1700),Apple Inc,"GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,CDMA2000,TD-SCDMA,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,1 UICC",CDMA,Apple,iPhone 6S (A1700),iOS,Y,Y,Y,Smartphone,1 UICC,Not Known,Not Known,Not Known,10177824,Apple iPhone 6S,iPhone 6S A1700,iPhone 6S,Apple iPhone 6S (A1700),2015-07-07 00:00:00.000,310,MANU,205157,2015,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A9,APL0898/APL1022,Twister,2,1800,PowerVR GT7600,1,no,16/64/128,0,2048,iOS,9,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,0,,,,1,1
35209907,Apple iPhone 6S (A1700),Apple Inc,"TD-SCDMA,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 12,LTE FDD BAND 13,LTE FDD BAND 17,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 20,LTE FDD BAND 25,LTE FDD BAND 26,LTE FDD BAND 27,LTE FDD BAND 28,LTE FDD BAND 29,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band IV,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,CDMA2000,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,1 UICC",CDMA,Apple,iPhone 6S (A1700),iOS,Y,Y,Y,Smartphone,1 UICC,Not Known,Not Known,Not Known,10177824,Apple iPhone 6S,iPhone 6S A1700,iPhone 6S,Apple iPhone 6S (A1700),2015-07-07 00:00:00.000,310,MANU,205157,2015,1,Mobile Phone,1,750,1334,4.7,326,2,24,1,12,1,0,0,0,0,0,0,Apple,A9,APL0898/APL1022,Twister,2,1800,PowerVR GT7600,1,no,16/64/128,0,2048,iOS,9,0,0,1,0,0,0,0,0,0,Safari,,WebKit,1,1,1,1,,,1,1,1,1,,,,1,1,,,0,0,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,0,,,,1,1
35225907,ASUS ZE551ML ZENFONE 2,ASUSTek Computer Inc,"LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 6,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 9,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 28,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,2 UICC",GSM/GPRS/EDGE; WCDMA/HSPA+/DC-HSPA+; FD,ASUS,ASUS_Z00AD,Android,Y,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,8261833,Asus ZenFone 2,ZE551ML (Z00AD),ZenFone 2,ASUS ZE551ML ZENFONE 2,2015-04-14 00:00:00.000,466,MANU,210056,2015,1,Mobile Phone,1,1080,1920,5.5,401,3,24,1,13,1,0,0,0,0,0,0,Intel,Atom,Z3580/Z3560,Silvermont,4,2300 & 1800,PowerVR G6430,2,Micro,16/32/64/128,1,2048/4096,Android,5.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,1,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,0,1,1,1,1,1
35230007,Samsung SM-G531H/DD,Samsung Korea,"GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,2 UICC",NONE,Samsung,SM-G531H/DD,Android,N,Y,Y,Mobile Phone/Feature phone,2 UICC,Not Known,Not Known,Not Known,9747902,Samsung Galaxy Grand Prime Value Edition,SM-G531H,Galaxy Grand Prime Value Edition,Samsung SM-G531H/DD,2015-04-17 00:00:00.000,450,MANU,210005,2014,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,Spreadtrum,,SC7730,Cortex-A7,4,1300,Mali-400 MP2,2,Micro,8,1,1024,Android,4.4.4,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,0,1,1,1,1,1
35230107,Samsung SM-G531H/DD,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,Samsung,SM-G531H/DD,Android,N,Y,Y,Mobile Phone/Feature phone,2 UICC,Not Known,Not Known,Not Known,9747902,Samsung Galaxy Grand Prime Value Edition,SM-G531H,Galaxy Grand Prime Value Edition,Samsung SM-G531H/DD,2015-04-17 00:00:00.000,450,MANU,210005,2014,1,Mobile Phone,1,540,960,5,220,1.5,24,0,8,1,0,0,0,0,0,0,Spreadtrum,,SC7730,Cortex-A7,4,1300,Mali-400 MP2,2,Micro,8,1,1024,Android,4.4.4,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,0,1,1,1,1,1
35230207,Samsung SM-G531F/DD,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 40,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 8,2 UICC",NONE,Samsung,SM-G531F/DD,Android,Y,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,9727230,Samsung Galaxy Grand Prime Value Edition,SM-G531F,Galaxy Grand Prime Value Edition,Samsung SM-G531F/DD,2015-04-17 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,540,960,5,220,1.5,24,0,5,1,0,0,0,0,0,0,Marvell,,PXA1908,Cortex-A53,4,1248,Vivante GC7000UL,1,Micro,8,1,1024,Android,4.4.4,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1
35230307,Samsung SM-G531F/DD,Samsung Korea,"LTE TDD BAND 40,LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 8,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,Samsung,SM-G531F/DD,Android,Y,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,9727230,Samsung Galaxy Grand Prime Value Edition,SM-G531F,Galaxy Grand Prime Value Edition,Samsung SM-G531F/DD,2015-04-17 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,540,960,5,220,1.5,24,0,5,1,0,0,0,0,0,0,Marvell,,PXA1908,Cortex-A53,4,1248,Vivante GC7000UL,1,Micro,8,1,1024,Android,4.4.4,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1
35230407,GALAXY J7 SM-J700F,Samsung Korea,"GSM 1800,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE TDD BAND 40",NONE,Samsung,SM-J700F,Android,N,Y,Y,Smartphone,Not Known,Not Known,Not Known,Not Known,9034389,Samsung Galaxy J7 Duo,SM-J700F,Galaxy J7 Duo,GALAXY J7 SM-J700F,2015-04-17 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,720,1280,5.5,267,2,24,0,13,1,0,0,0,0,0,0,Samsung,Exynos 7 Octa,7580,Cortex-A53,8,1500,Mali-T720 MP2,2,Micro,16,1,1536,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,1,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
35233608,GALAXY J7 PRIME SM-G610F/DD,Samsung Korea,"LTE TDD BAND 38,LTE TDD BAND 40,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE FDD BAND 1,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 20,2 UICC",NONE,Samsung,SM-G610F/DD,Android,Y,N,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,15383437,Samsung Galaxy J7 Prime,SM-G610F,Galaxy J7 Prime,GALAXY J7 PRIME SM-G610F/DD,2016-05-31 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,1080,1920,5.5,401,3,24,1,8,1,0,0,0,0,0,0,Samsung,Exynos 7 Octa,7870,Cortex-A53,8,1600,Mali-T830 MP2,2,no,32,1,3072,Android,6.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,0,1,1,1,,1,1,,1,1
35069030,Nokia 20 (GSM Connectivity Termil),Nokia Corporation,"GSM 1800,GSM 900",NONE,Not Known,Nokia 20 (GSM Connectivity Termil),Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,7866850,Nokia GSM Connectivity Termil,20,GSM Connectivity Termil,TME-2,2002-01-16 00:00:00.000,244,MANU,200064,2001,0,Wireless Hotspot,0,,,,,1,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233708,Samsung SM-J320FN,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,1 UICC",NONE,Samsung,SM-J320FN,Android,Y,Y,Y,Smartphone,1 UICC,Not Known,Not Known,Not Known,12374278,Samsung Galaxy J3 2016 Duos,SM-J320FN,Galaxy J3 2016 Duos,Samsung SM-J320FN,2016-06-01 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,720,1280,5,294,2,24,,8,1,0,0,0,0,0,0,Spreadtrum,,SC9830A,Cortex-A7,4,1500,Mali-400 MP2,2,Micro,8,1,1536,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,1,,1,1
35234508,Samsung SM-J510FN/DD,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE TDD BAND 40,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,Samsung,SM-J510FN/DD,Android,Y,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,12506144,Samsung Galaxy J5,SM-J510FN,Galaxy J5,Samsung SM-J510FN/DD,2016-06-03 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,720,1280,5.2,282,2,24,1,13,1,0,0,0,0,0,0,Qualcomm,Spdragon 410,MSM8916,Cortex-A53,4,1200,Adreno 306,2,Micro,16,1,2048,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,1,,1,1
35234608,Samsung SM-J510FN/DD,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,LTE TDD BAND 40,LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,Samsung,SM-J510FN/DD,Android,Y,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,12506144,Samsung Galaxy J5,SM-J510FN,Galaxy J5,Samsung SM-J510FN/DD,2016-06-03 00:00:00.000,450,MANU,210005,2016,1,Mobile Phone,1,720,1280,5.2,282,2,24,1,13,1,0,0,0,0,0,0,Qualcomm,Spdragon 410,MSM8916,Cortex-A53,4,1200,Adreno 306,2,Micro,16,1,2048,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,1,,1,1
35234708,Samsung SM-J700F/DD,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE TDD BAND 40,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,Samsung,SM-J700F/DD,Android,N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,9034389,Samsung Galaxy J7 Duo,SM-J700F,Galaxy J7 Duo,Samsung SM-J700F/DD,2016-06-03 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,720,1280,5.5,267,2,24,0,13,1,0,0,0,0,0,0,Samsung,Exynos 7 Octa,7580,Cortex-A53,8,1500,Mali-T720 MP2,2,Micro,16,1,1536,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,1,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
35234808,Samsung SM-J700F/DD,Samsung Korea,"LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 7,LTE FDD BAND 8,LTE TDD BAND 40,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),2 UICC",NONE,Samsung,SM-J700F/DD,Android,N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,9034389,Samsung Galaxy J7 Duo,SM-J700F,Galaxy J7 Duo,Samsung SM-J700F/DD,2016-06-03 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,720,1280,5.5,267,2,24,0,13,1,0,0,0,0,0,0,Samsung,Exynos 7 Octa,7580,Cortex-A53,8,1500,Mali-T720 MP2,2,Micro,16,1,1536,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,0,0,1,1,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
35234908,Samsung SM-J200G/DD,Samsung Korea,"LTE TDD BAND 40,LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 8,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,2 UICC",NONE,Samsung,SM-J200G/DD,Android,N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,10016130,Samsung Galaxy J2,SM-J200G,Galaxy J2,Samsung SM-J200G/DD,2016-06-03 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,540,960,4.5,245,1.5,24,0,5,1,0,0,0,0,0,0,Samsung,Exynos 3 Quad,3475,Cortex-A7,4,1300,Mali-T720,1,Micro,8,1,1024,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,1,1,1,1
35235008,Samsung SM-J200G/DD,Samsung Korea,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900,GSM850 (GSM800),LTE FDD BAND 1,LTE FDD BAND 20,LTE FDD BAND 3,LTE FDD BAND 5,LTE FDD BAND 8,LTE TDD BAND 40,2 UICC",NONE,Samsung,SM-J200G/DD,Android,N,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,10016130,Samsung Galaxy J2,SM-J200G,Galaxy J2,Samsung SM-J200G/DD,2016-06-03 00:00:00.000,450,MANU,210005,2015,1,Mobile Phone,1,540,960,4.5,245,1.5,24,0,5,1,0,0,0,0,0,0,Samsung,Exynos 3 Quad,3475,Cortex-A7,4,1300,Mali-T720,1,Micro,8,1,1024,Android,5.1.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,,1,1,1,1,,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,4,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,1,1,1,1
35069040,Nokia 20 (GSM Connectivity Termil),Nokia Corporation,"GSM 1800,GSM 900",NONE,Not Known,Nokia 20 (GSM Connectivity Termil),Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,7866850,Nokia GSM Connectivity Termil,20,GSM Connectivity Termil,TME-2,2002-01-16 00:00:00.000,244,MANU,200064,2001,0,Wireless Hotspot,0,,,,,1,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35235305,Samsung GT-I9300,Samsung Korea,"HSDPA,HSUPA,WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM 1800,GSM 1900,GSM 900",EDGE,Samsung,GT-I9300,Not Known,Not Known,Not Known,Not Known,Handheld,Not Known,Not Known,Not Known,Not Known,3597327,Samsung Galaxy S3,GT-I9300,Galaxy S3,Samsung GT-I9300,2012-02-03 00:00:00.000,450,MANU,210005,2012,1,Mobile Phone,1,720,1280,4.8,306,2,24,1,8,1,0,0,0,0,0,0,Samsung,Exynos 4 Quad,4412,Cortex-A9,4,1400,Mali-400 MP4,1,Micro,16/32/64,1,1024,Android,4.0.4,1,0,0,0,0,0,0,0,0,Android Browser,URL,WebKit,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,0,,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35238407,ASUS ZENFONE2 ZE551ML,ASUSTek Computer Inc,"WCDMA FDD Band I,WCDMA FDD Band II,WCDMA FDD Band V,WCDMA FDD Band VIII,GSM850 (GSM800),GSM 900,GSM 1800,GSM 1900,LTE TDD BAND 38,LTE TDD BAND 39,LTE TDD BAND 40,LTE TDD BAND 41,LTE FDD BAND 1,LTE FDD BAND 2,LTE FDD BAND 3,LTE FDD BAND 4,LTE FDD BAND 5,LTE FDD BAND 6,LTE FDD BAND 7,LTE FDD BAND 8,LTE FDD BAND 9,LTE FDD BAND 18,LTE FDD BAND 19,LTE FDD BAND 28,2 UICC",NONE,ASUS,ASUS_Z00AD,Android,Y,Y,Y,Smartphone,2 UICC,Not Known,Not Known,Not Known,8261833,Asus ZenFone 2,ZE551ML (Z00AD),ZenFone 2,ASUS ZENFONE2 ZE551ML,2015-04-20 00:00:00.000,466,MANU,210056,2015,1,Mobile Phone,1,1080,1920,5.5,401,3,24,1,13,1,0,0,0,0,0,0,Intel,Atom,Z3580/Z3560,Silvermont,4,2300 & 1800,PowerVR G6430,2,Micro,16/32/64/128,1,2048/4096,Android,5.0.1,1,0,0,0,0,0,0,0,0,Android Browser,,WebKit,1,1,1,1,,1,1,1,1,1,1,1,,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,0,1,1,1,1,1
